"name","area pred","max exg pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr pred","mean exgr pred","min exgr pred","Gen","Frame","","area gt","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt"
"video0014_frame0002_R128x128.png","12690","92","46.678466796875","-18","95","4.430908203125","0","92","42.24755859375","-103","14","10","","12690","92","46.678466796875","-18","95","4.430908203125","0","92","42.24755859375","-103"
"video0014_frame0003_R128x128.png","13639","123","58.946533203125","-108","112","3.7576293945312","0","123","55.188903808594","-151","14","11","","13639","123","58.946533203125","-108","112","3.7576293945312","0","123","55.188903808594","-151"
"video0014_frame0004_R128x128.png","13685","135","73.109741210938","-34","121","3.3397827148438","0","135","69.769958496094","-132","14","12","","13685","135","73.109741210938","-34","121","3.3397827148438","0","135","69.769958496094","-132"
"video0014_frame0005_R128x128.png","13134","118","59.387817382812","-18","94","2.3292846679688","0","118","57.058532714844","-108","14","13","","14084","107","59.593017578125","-101","87","1.1714477539062","0","107","58.421569824219","-113"
"video0014_frame0006_R128x128.png","13556","97","50.004699707031","-32","109","5.1577758789062","0","97","44.846923828125","-109","14","14","","13980","105","50.495971679688","-42","113","4.1719360351562","0","105","46.324035644531","-128"
"video0014_frame0007_R128x128.png","13422","95","47.213134765625","-27","112","4.3543701171875","0","95","42.858764648438","-107","14","15","","13794","130","51.34228515625","-89","115","3.7107543945312","0","130","47.631530761719","-119"
"video0014_frame0008_R128x128.png","12650","109","49.018981933594","-20","109","6.4689331054688","0","109","42.550048828125","-111","14","16","","11843","106","53.714172363281","-41","120","3.0484008789062","0","106","50.665771484375","-137"
"video0015_frame0001_R128x128.png","1","25","-1.4408569335938","-52","106","13.754211425781","0","25","-15.195068359375","-109","15","1","","1","25","-1.4408569335938","-52","106","13.754211425781","0","25","-15.195068359375","-109"
"video0015_frame0002_R128x128.png","0","26","-8.8525390625","-36","106","16.144470214844","0","20","-24.997009277344","-104","15","2","","0","26","-8.8525390625","-36","106","16.144470214844","0","20","-24.997009277344","-104"
"video0015_frame0003_R128x128.png","133","55","-2.1631469726562","-65","103","19.529602050781","0","55","-21.692749023438","-129","15","3","","133","55","-2.1631469726562","-65","103","19.529602050781","0","55","-21.692749023438","-129"
"video0015_frame0004_R128x128.png","436","74","-2.8362426757812","-32","110","17.94189453125","0","74","-20.778137207031","-140","15","4","","436","74","-2.8362426757812","-32","110","17.94189453125","0","74","-20.778137207031","-140"
"video0015_frame0005_R128x128.png","1232","66","7.3781127929688","-21","112","20.017639160156","0","66","-12.639526367188","-121","15","5","","980","64","2.9113159179688","-57","113","18.131286621094","0","64","-15.219970703125","-133"
"video0015_frame0006_R128x128.png","3474","69","13.991638183594","-28","108","17.154113769531","0","69","-3.1624755859375","-113","15","6","","3024","68","10.19970703125","-35","117","16.423095703125","0","68","-6.223388671875","-130"
"video0015_frame0007_R128x128.png","4809","64","16.696228027344","-23","109","14.471313476562","0","64","2.2249145507812","-113","15","7","","4205","68","12.888977050781","-43","112","14.647644042969","0","68","-1.7586669921875","-123"
"video0015_frame0008_R128x128.png","9642","65","27.336791992188","-20","104","8.9322509765625","0","65","18.404541015625","-122","15","8","","9902","88","29.522888183594","-24","104","8.631591796875","0","88","20.891296386719","-110"
"video0016_frame0001_R128x128.png","8123","68","23.964050292969","-24","107","9.8172607421875","0","68","14.146789550781","-112","16","9","","8123","68","23.964050292969","-24","107","9.8172607421875","0","68","14.146789550781","-112"
"video0016_frame0002_R128x128.png","13012","88","44.568176269531","-20","106","3.2252197265625","0","88","41.342956542969","-110","16","10","","13012","88","44.568176269531","-20","106","3.2252197265625","0","88","41.342956542969","-110"
"video0016_frame0003_R128x128.png","13888","116","60.927124023438","-25","100","2.749267578125","0","116","58.177856445312","-101","16","11","","13888","116","60.927124023438","-25","100","2.749267578125","0","116","58.177856445312","-101"
"video0016_frame0004_R128x128.png","13847","97","52.250915527344","-18","95","3.202392578125","0","97","49.048522949219","-106","16","12","","13847","97","52.250915527344","-18","95","3.202392578125","0","97","49.048522949219","-106"
"video0016_frame0005_R128x128.png","13418","131","64.9443359375","-14","71","1.9905395507812","0","131","62.953796386719","-84","16","13","","13763","133","74.481140136719","-17","100","1.1415405273438","0","133","73.339599609375","-97"
"video0016_frame0006_R128x128.png","13651","99","49.658203125","-15","108","4.183349609375","0","99","45.474853515625","-108","16","14","","12782","106","57.680786132812","-22","112","2.7752075195312","0","106","54.905578613281","-123"
"video0016_frame0007_R128x128.png","14302","89","47.168273925781","-13","103","3.6224975585938","0","89","43.545776367188","-112","16","15","","14547","125","55.606018066406","-41","104","1.9337768554688","0","125","53.672241210938","-103"
"video0016_frame0008_R128x128.png","13204","104","52.793579101562","-29","100","2.876708984375","0","104","49.916870117188","-128","16","16","","13262","120","60.090393066406","-42","113","1.9010620117188","0","120","58.189331054688","-134"
"video0017_frame0001_R128x128.png","1","27","-5.224365234375","-115","108","15.279724121094","0","27","-20.504089355469","-146","17","1","","1","27","-5.224365234375","-115","108","15.279724121094","0","27","-20.504089355469","-146"
"video0017_frame0002_R128x128.png","0","20","-10.894714355469","-60","110","17.251342773438","0","17","-28.146057128906","-120","17","2","","0","20","-10.894714355469","-60","110","17.251342773438","0","17","-28.146057128906","-120"
"video0017_frame0003_R128x128.png","112","47","-1.3068237304688","-76","107","20.745849609375","0","47","-22.052673339844","-120","17","3","","112","47","-1.3068237304688","-76","107","20.745849609375","0","47","-22.052673339844","-120"
"video0017_frame0004_R128x128.png","545","64","-2.2129516601562","-81","116","16.864196777344","0","64","-19.0771484375","-128","17","4","","545","64","-2.2129516601562","-81","116","16.864196777344","0","64","-19.0771484375","-128"
"video0017_frame0005_R128x128.png","1345","72","7.8516845703125","-22","110","18.593139648438","0","72","-10.741455078125","-122","17","5","","1230","74","4.7210693359375","-62","109","18.094848632812","0","74","-13.373779296875","-127"
"video0017_frame0006_R128x128.png","3858","81","15.354553222656","-27","105","16.378234863281","0","81","-1.023681640625","-123","17","6","","3380","84","11.356628417969","-49","111","15.912231445312","0","84","-4.5556030273438","-124"
"video0017_frame0007_R128x128.png","5819","64","18.981811523438","-22","96","13.938842773438","0","64","5.04296875","-106","17","7","","5716","81","18.405151367188","-45","110","13.665100097656","0","81","4.7400512695312","-118"
"video0017_frame0008_R128x128.png","9592","70","28.563354492188","-22","110","10.3017578125","0","70","18.261596679688","-125","17","8","","9902","88","29.522888183594","-24","104","8.631591796875","0","88","20.891296386719","-110"
"video0018_frame0001_R128x128.png","11689","83","35.9384765625","-28","109","5.2947998046875","0","83","30.643676757812","-136","18","9","","11689","83","35.9384765625","-28","109","5.2947998046875","0","83","30.643676757812","-136"
"video0018_frame0002_R128x128.png","13024","93","45.677062988281","-12","103","3.3917846679688","0","93","42.285278320312","-104","18","10","","13024","93","45.677062988281","-12","103","3.3917846679688","0","93","42.285278320312","-104"
"video0018_frame0003_R128x128.png","14110","104","52.369689941406","-36","94","1.5974731445312","0","104","50.772216796875","-130","18","11","","14110","104","52.369689941406","-36","94","1.5974731445312","0","104","50.772216796875","-130"
"video0018_frame0004_R128x128.png","13561","109","60.405944824219","-24","93","2.4511108398438","0","109","57.954833984375","-101","18","12","","13561","109","60.405944824219","-24","93","2.4511108398438","0","109","57.954833984375","-101"
"video0018_frame0005_R128x128.png","13665","118","66.122985839844","-6","107","2.6363525390625","0","118","63.486633300781","-103","18","13","","14043","121","71.915161132812","-9","113","1.4412841796875","0","121","70.473876953125","-106"
"video0018_frame0006_R128x128.png","14282","92","47.805603027344","-31","108","2.0370483398438","0","92","45.7685546875","-121","18","14","","13104","97","55.624145507812","-46","116","1.6185302734375","0","97","54.005615234375","-120"
"video0018_frame0007_R128x128.png","14681","98","45.785949707031","-12","119","3.5675659179688","0","98","42.218383789062","-118","18","15","","11601","160","58.225341796875","-30","113","2.7463989257812","0","160","55.478942871094","-114"
"video0018_frame0008_R128x128.png","13184","97","50.187255859375","-24","99","1.300048828125","0","97","48.88720703125","-116","18","16","","10678","124","68.614318847656","-13","106","0.48773193359375","0","124","68.126586914062","-119"
"video0019_frame0001_R128x128.png","0","25","-3.240234375","-83","107","15.354614257812","0","22","-18.594848632812","-128","19","1","","0","25","-3.240234375","-83","107","15.354614257812","0","22","-18.594848632812","-128"
"video0019_frame0002_R128x128.png","0","20","-5.6861572265625","-46","113","18.378601074219","0","20","-24.064758300781","-114","19","2","","0","20","-5.6861572265625","-46","113","18.378601074219","0","20","-24.064758300781","-114"
"video0019_frame0003_R128x128.png","140","54","-1.4586181640625","-25","97","19.963317871094","0","54","-21.421936035156","-114","19","3","","140","54","-1.4586181640625","-25","97","19.963317871094","0","54","-21.421936035156","-114"
"video0019_frame0004_R128x128.png","683","68","1.7239379882812","-47","112","17.692749023438","0","68","-15.968811035156","-131","19","4","","683","68","1.7239379882812","-47","112","17.692749023438","0","68","-15.968811035156","-131"
"video0019_frame0005_R128x128.png","1641","70","8.4999389648438","-24","112","18.741760253906","0","70","-10.241821289062","-122","19","5","","1164","67","5.1996459960938","-34","113","17.887573242188","0","67","-12.687927246094","-128"
"video0019_frame0006_R128x128.png","3720","64","14.585144042969","-29","96","16.310974121094","0","64","-1.725830078125","-116","19","6","","3549","75","13.39990234375","-33","104","16.118774414062","0","75","-2.7188720703125","-126"
"video0019_frame0007_R128x128.png","5328","67","18.466735839844","-25","112","15.739501953125","0","67","2.7272338867188","-127","19","7","","5804","80","19.791564941406","-35","113","14.510986328125","0","80","5.2805786132812","-128"
"video0019_frame0008_R128x128.png","9280","72","28.398559570312","-19","111","9.974365234375","0","72","18.424194335938","-110","19","8","","10081","82","30.558410644531","-28","114","9.4109497070312","0","82","21.1474609375","-127"
"video0020_frame0001_R128x128.png","14077","84","42.961181640625","-22","91","2.885498046875","0","84","40.07568359375","-105","20","9","","14077","84","42.961181640625","-22","91","2.885498046875","0","84","40.07568359375","-105"
"video0020_frame0002_R128x128.png","13275","105","57.280578613281","-19","106","4.3948974609375","0","105","52.885681152344","-107","20","10","","13275","105","57.280578613281","-19","106","4.3948974609375","0","105","52.885681152344","-107"
"video0020_frame0003_R128x128.png","13096","116","60.863464355469","-11","92","2.4879760742188","0","116","58.37548828125","-99","20","11","","13096","116","60.863464355469","-11","92","2.4879760742188","0","116","58.37548828125","-99"
"video0020_frame0004_R128x128.png","13669","125","72.944396972656","-24","98","2.2639770507812","0","125","70.680419921875","-122","20","12","","13669","125","72.944396972656","-24","98","2.2639770507812","0","125","70.680419921875","-122"
"video0020_frame0005_R128x128.png","12209","130","75.630798339844","-3","100","0.87799072265625","0","130","74.752807617188","-95","20","13","","10836","133","81.79345703125","-4","128","0.73095703125","0","133","81.0625","-118"
"video0020_frame0006_R128x128.png","12666","107","60.031860351562","-15","120","1.5142822265625","0","107","58.517578125","-122","20","14","","13376","116","70.003173828125","-13","109","1.4575805664062","0","116","68.545593261719","-119"
"video0020_frame0007_R128x128.png","14912","92","46.219421386719","-10","110","3.1383666992188","0","92","43.0810546875","-113","20","15","","12361","126","56.083618164062","-7","108","2.1504516601562","0","126","53.933166503906","-112"
"video0020_frame0008_R128x128.png","13769","96","48.340270996094","-25","92","1.614013671875","0","96","46.726257324219","-111","20","16","","10905","111","56.187561035156","-34","115","0.79425048828125","0","111","55.393310546875","-148"
"video0021_frame0001_R128x128.png","0","17","-0.94232177734375","-79","106","15.4404296875","0","17","-16.382751464844","-119","21","1","","0","17","-0.94232177734375","-79","106","15.4404296875","0","17","-16.382751464844","-119"
"video0021_frame0002_R128x128.png","10","45","-12.97265625","-47","108","16.130432128906","0","45","-29.103088378906","-108","21","2","","10","45","-12.97265625","-47","108","16.130432128906","0","45","-29.103088378906","-108"
"video0021_frame0003_R128x128.png","117","55","-0.07977294921875","-56","113","19.675231933594","0","55","-19.755004882812","-130","21","3","","117","55","-0.07977294921875","-56","113","19.675231933594","0","55","-19.755004882812","-130"
"video0021_frame0004_R128x128.png","576","70","-4.5344848632812","-52","115","18.482604980469","0","70","-23.01708984375","-129","21","4","","576","70","-4.5344848632812","-52","115","18.482604980469","0","70","-23.01708984375","-129"
"video0021_frame0005_R128x128.png","1712","68","7.76513671875","-26","95","18.312683105469","0","68","-10.547546386719","-112","21","5","","1523","77","5.63037109375","-52","116","17.852844238281","0","77","-12.222473144531","-136"
"video0021_frame0006_R128x128.png","4965","70","16.279663085938","-25","101","15.3486328125","0","70","0.9310302734375","-113","21","6","","4183","68","12.074890136719","-40","117","15.151611328125","0","68","-3.0767211914062","-136"
"video0021_frame0007_R128x128.png","7627","81","24.905578613281","-26","114","12.287292480469","0","81","12.618286132812","-127","21","7","","6805","76","21.129577636719","-25","121","10.968322753906","0","76","10.161254882812","-139"
"video0021_frame0008_R128x128.png","11277","87","37.883666992188","-35","113","10.078308105469","0","87","27.805358886719","-121","21","8","","11501","83","35.902954101562","-35","109","8.009765625","0","83","27.893188476562","-108"
"video0022_frame0001_R128x128.png","13543","75","39.793518066406","-27","82","2.9841918945312","0","75","36.809326171875","-108","22","9","","13543","75","39.793518066406","-27","82","2.9841918945312","0","75","36.809326171875","-108"
"video0022_frame0002_R128x128.png","13973","83","45.599304199219","-15","102","4.2326049804688","0","83","41.36669921875","-106","22","10","","13973","83","45.599304199219","-15","102","4.2326049804688","0","83","41.36669921875","-106"
"video0022_frame0003_R128x128.png","13893","83","38.265625","-47","107","4.2672119140625","0","83","33.998413085938","-125","22","11","","13893","83","38.265625","-47","107","4.2672119140625","0","83","33.998413085938","-125"
"video0022_frame0004_R128x128.png","12719","117","63.105346679688","-22","100","2.9945068359375","0","117","60.11083984375","-122","22","12","","12719","117","63.105346679688","-22","100","2.9945068359375","0","117","60.11083984375","-122"
"video0022_frame0005_R128x128.png","14498","103","58.387817382812","-29","118","3.9409790039062","0","103","54.446838378906","-144","22","13","","15073","110","64.287719726562","-22","137","2.3702392578125","0","110","61.91748046875","-153"
"video0022_frame0006_R128x128.png","14162","94","48.670715332031","-7","116","2.008544921875","0","94","46.662170410156","-112","22","14","","13397","107","56.411376953125","-27","104","1.80517578125","0","107","54.606201171875","-114"
"video0022_frame0007_R128x128.png","14373","113","56.733642578125","-22","105","2.5150146484375","0","113","54.218627929688","-116","22","15","","10639","149","53.256774902344","-17","111","1.6907958984375","0","149","51.565979003906","-114"
"video0022_frame0008_R128x128.png","14711","93","46.613830566406","-19","97","2.9143676757812","0","93","43.699462890625","-111","22","16","","14895","95","47.602233886719","-17","97","2.0117797851562","0","95","45.590454101562","-102"
"video0023_frame0001_R128x128.png","0","26","-2.838134765625","-108","103","15.541564941406","0","22","-18.379699707031","-136","23","1","","0","26","-2.838134765625","-108","103","15.541564941406","0","22","-18.379699707031","-136"
"video0023_frame0002_R128x128.png","1","26","-13.135559082031","-57","110","17.926086425781","0","25","-31.061645507812","-113","23","2","","1","26","-13.135559082031","-57","110","17.926086425781","0","25","-31.061645507812","-113"
"video0023_frame0003_R128x128.png","260","57","-0.57012939453125","-48","111","21.799560546875","0","57","-22.369689941406","-125","23","3","","260","57","-0.57012939453125","-48","111","21.799560546875","0","57","-22.369689941406","-125"
"video0023_frame0004_R128x128.png","631","76","-3.7067260742188","-45","118","17.016418457031","0","76","-20.72314453125","-141","23","4","","631","76","-3.7067260742188","-45","118","17.016418457031","0","76","-20.72314453125","-141"
"video0023_frame0005_R128x128.png","1764","75","8.2626342773438","-30","108","19.111022949219","0","75","-10.848388671875","-125","23","5","","1528","82","4.6417846679688","-40","112","18.504943847656","0","82","-13.863159179688","-131"
"video0023_frame0006_R128x128.png","4715","75","17.618835449219","-26","111","16.684020996094","0","75","0.934814453125","-119","23","6","","4375","72","14.914855957031","-34","113","15.091003417969","0","72","-0.1761474609375","-125"
"video0023_frame0007_R128x128.png","6804","72","22.185363769531","-22","109","12.343872070312","0","72","9.8414916992188","-122","23","7","","7935","85","24.892333984375","-23","116","11.524353027344","0","85","13.367980957031","-133"
"video0023_frame0008_R128x128.png","10709","78","32.018798828125","-18","112","7.923583984375","0","78","24.09521484375","-128","23","8","","11811","80","35.348449707031","-22","111","6.8046264648438","0","80","28.543823242188","-129"
"video0024_frame0001_R128x128.png","14714","86","45.012390136719","-31","79","2.0834350585938","0","86","42.928955078125","-109","24","9","","14714","86","45.012390136719","-31","79","2.0834350585938","0","86","42.928955078125","-109"
"video0024_frame0002_R128x128.png","12481","104","56.295288085938","-11","93","1.3366088867188","0","104","54.958679199219","-99","24","10","","12481","104","56.295288085938","-11","93","1.3366088867188","0","104","54.958679199219","-99"
"video0024_frame0003_R128x128.png","13936","130","67.966857910156","-26","125","2.7054443359375","0","130","65.261413574219","-136","24","11","","13936","130","67.966857910156","-26","125","2.7054443359375","0","130","65.261413574219","-136"
"video0024_frame0004_R128x128.png","12501","129","77.379760742188","-13","98","1.420654296875","0","129","75.959106445312","-111","24","12","","12501","129","77.379760742188","-13","98","1.420654296875","0","129","75.959106445312","-111"
"video0024_frame0005_R128x128.png","13850","100","55.903930664062","-12","99","2.843505859375","0","100","53.060424804688","-107","24","13","","12939","118","68.926940917969","-12","104","1.36474609375","0","118","67.562194824219","-105"
"video0024_frame0006_R128x128.png","13195","112","59.61474609375","-22","101","1.0173950195312","0","112","58.597351074219","-100","24","14","","11823","115","64.8232421875","-21","117","0.7725830078125","0","115","64.050659179688","-127"
"video0024_frame0007_R128x128.png","15180","100","54.003295898438","-1","87","2.1915893554688","0","100","51.811706542969","-73","24","15","","6943","162","65.889953613281","-11","108","0.990478515625","0","162","64.899475097656","-112"
"video0024_frame0008_R128x128.png","13123","107","54.826110839844","-19","96","1.7857666015625","0","107","53.040344238281","-111","24","16","","10389","113","57.740661621094","-19","93","0.48956298828125","0","113","57.251098632812","-108"
"video0025_frame0001_R128x128.png","0","23","-5.0526123046875","-105","108","15.185424804688","0","14","-20.238037109375","-136","25","1","","0","23","-5.0526123046875","-105","108","15.185424804688","0","14","-20.238037109375","-136"
"video0025_frame0002_R128x128.png","0","21","-12.038024902344","-95","105","16.810485839844","0","12","-28.848510742188","-128","25","2","","0","21","-12.038024902344","-95","105","16.810485839844","0","12","-28.848510742188","-128"
"video0025_frame0003_R128x128.png","27","42","-2.283935546875","-81","110","20.710327148438","0","42","-22.994262695312","-134","25","3","","27","42","-2.283935546875","-81","110","20.710327148438","0","42","-22.994262695312","-134"
"video0025_frame0004_R128x128.png","178","61","-8.3551025390625","-82","119","18.368347167969","0","61","-26.723449707031","-153","25","4","","178","61","-8.3551025390625","-82","119","18.368347167969","0","61","-26.723449707031","-153"
"video0025_frame0005_R128x128.png","690","70","4.6704711914062","-24","113","21.474548339844","0","70","-16.804077148438","-124","25","5","","547","69","0.6796875","-64","114","20.024841308594","0","69","-19.345153808594","-128"
"video0025_frame0006_R128x128.png","2396","69","8.778076171875","-28","108","17.378601074219","0","69","-8.6005249023438","-122","25","6","","1737","76","1.4782104492188","-94","111","17.721740722656","0","76","-16.243530273438","-132"
"video0025_frame0007_R128x128.png","3686","65","11.042663574219","-26","106","15.166687011719","0","65","-4.1240234375","-113","25","7","","3170","75","7.182861328125","-49","112","15.160888671875","0","75","-7.97802734375","-125"
"video0025_frame0008_R128x128.png","6196","61","17.682861328125","-24","117","11.642761230469","0","61","6.0401000976562","-126","25","8","","5874","76","16.14453125","-30","114","12.542297363281","0","76","3.6022338867188","-132"
"video0026_frame0001_R128x128.png","7476","78","20.517150878906","-32","102","9.242431640625","0","78","11.274719238281","-126","26","9","","7476","78","20.517150878906","-32","102","9.242431640625","0","78","11.274719238281","-126"
"video0026_frame0002_R128x128.png","8731","84","25.938293457031","-30","109","7.7380981445312","0","84","18.2001953125","-117","26","10","","8731","84","25.938293457031","-30","109","7.7380981445312","0","84","18.2001953125","-117"
"video0026_frame0003_R128x128.png","8693","80","25.013793945312","-30","100","8.1615600585938","0","80","16.852233886719","-104","26","11","","8693","80","25.013793945312","-30","100","8.1615600585938","0","80","16.852233886719","-104"
"video0026_frame0004_R128x128.png","8487","73","24.761535644531","-31","107","8.7369384765625","0","73","16.024597167969","-114","26","12","","8487","73","24.761535644531","-31","107","8.7369384765625","0","73","16.024597167969","-114"
"video0026_frame0005_R128x128.png","5087","63","16.7451171875","-39","111","10.071716308594","0","63","6.6734008789062","-124","26","13","","6527","72","16.962890625","-40","108","10.658569335938","0","72","6.3043212890625","-120"
"video0026_frame0006_R128x128.png","5420","77","16.986572265625","-31","108","11.903381347656","0","77","5.0831909179688","-112","26","14","","5450","75","12.934143066406","-80","109","10.527709960938","0","75","2.4064331054688","-115"
"video0026_frame0007_R128x128.png","10748","101","36.053894042969","-32","122","10.287841796875","0","101","25.766052246094","-128","26","15","","10762","113","35.58642578125","-49","133","7.6421508789062","0","113","27.944274902344","-140"
"video0026_frame0008_R128x128.png","12716","92","41.275146484375","-40","100","6.1072998046875","0","92","35.167846679688","-130","26","16","","12932","103","47.368041992188","-34","110","4.465576171875","0","103","42.902465820312","-131"
"video0027_frame0001_R128x128.png","0","24","-4.7673950195312","-113","109","15.278503417969","0","18","-20.0458984375","-147","27","1","","0","24","-4.7673950195312","-113","109","15.278503417969","0","18","-20.0458984375","-147"
"video0027_frame0002_R128x128.png","0","25","-12.962097167969","-98","113","16.761535644531","0","12","-29.7236328125","-129","27","2","","0","25","-12.962097167969","-98","113","16.761535644531","0","12","-29.7236328125","-129"
